DATE,STATION,LEVEL,TIME STARTED (UTC),TIME ENDED (UTC),TOTAL TIME,cloud_friendly,clouds,pressure (mb),temp_air,temp_dewpoint,temp_perceived,relative_humidity,visibility (m),wind_direction,wind_friendly,wind_speed (KT),clouds_altitude,clouds_symbol,clouds_type,processtimestamp
5/29/2024  3:00:00 PM,RPLL,RED,03:25:00 PM,04:57:00 PM,01:32:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 321}]",1010.0,28.0,25.0,32.0,84.0,10000,260,Calm winds,2,2500.0,FEW025,FEW,05/30/2024 06:01:35
5/29/2024  6:00:00 PM,RPLL,YELLOW,06:57:00 PM,07:04:00 PM,12:07:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 318}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 318}]",1009.0,28.0,26.0,32.0,89.0,10000,0,Calm winds,1,10000.0,BKN100,BKN,05/30/2024 06:01:35
6/2/2024  2:00:00 PM,RPLC,RED,02:55:00 PM,05:00:00 PM,02:05:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 142}, {'altitude': None, 'symbol': 'BKN', 'type': 'BKN', 'index': 142}]",1011.0,27,26,30,94,7000,240,Light winds,4,2000.0,BKN,BKN,06/03/2024 06:01:24
6/2/2024  5:00:00 PM,RPLL,YELLOW,05:46:00 PM,06:18:00 PM,12:32:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 394}]",1008.0,30,26,37,79,9000,0,Calm winds,2,2500.0,FEW025,FEW,06/03/2024 06:01:24
6/2/2024  6:00:00 PM,RPLL,RED,06:19:00 PM,06:38:00 PM,12:19:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 393}]",1008.0,30,26,37,79,9000,0,Calm winds,2,2500.0,FEW025,FEW,06/03/2024 06:01:24
6/2/2024  7:00:00 PM,RPLL,YELLOW,07:39:00 PM,07:49:00 PM,12:10:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 392}]",1008.0,30,26,37,79,8000,0,Calm winds,2,2500.0,FEW025,FEW,06/03/2024 06:01:24
6/2/2024  7:00:00 PM,RPLL,YELLOW,07:51:00 PM,08:06:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 392}]",1008.0,30,26,37,79,8000,0,Calm winds,2,2500.0,FEW025,FEW,06/03/2024 06:01:24
6/3/2024  10:00:00 PM,RPMD,YELLOW,10:41:00 PM,11:10:00 PM,12:29:00 AM,Raining,"[{'altitude': 1500, 'symbol': 'SCT015', 'type': 'SCT', 'index': 251}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 251}]",1011.0,24.0,24.0,24.0,100.0,8000.0,20,Calm winds,3,9000.0,BKN090,BKN,06/04/2024 18:01:05
6/3/2024  11:00:00 PM,RPMD,YELLOW,11:24:00 PM,01:32:00 AM,-21:52:00,Raining,"[{'altitude': 1500, 'symbol': 'SCT015', 'type': 'SCT', 'index': 250}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 250}]",1012.0,25.0,26.0,25.0,100.0,10000.0,0,Calm winds,2,9000.0,BKN090,BKN,06/04/2024 18:01:05
6/3/2024  7:00:00 PM,RPLL,YELLOW,07:23:00 PM,07:49:00 PM,12:26:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 479}]",1008.0,30.0,26.0,37.0,79.0,10000.0,360,Light winds,5,2500.0,FEW025,FEW,06/04/2024 18:01:05
6/3/2024  8:00:00 PM,RPLL,YELLOW,08:35:00 PM,08:59:00 PM,12:24:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 478}]",1008.0,30.0,26.0,37.0,79.0,9000.0,10,Light winds,5,2500.0,FEW025,FEW,06/04/2024 18:01:05
6/5/2024  10:00:00 AM,RPLL,YELLOW,10:13:00 AM,10:21:00 AM,12:08:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 101}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 101}]",1010,27.0,26.0,30.0,94.0,9000.0,40,Calm winds,3,10000.0,BKN100,BKN,06/06/2024 06:01:08
6/5/2024  10:00:00 AM,RPLL,RED,10:22:00 AM,10:35:00 AM,12:13:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 101}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 101}]",1010,27.0,26.0,30.0,94.0,9000.0,40,Calm winds,3,10000.0,BKN100,BKN,06/06/2024 06:01:08
6/5/2024  10:00:00 AM,RPLL,YELLOW,10:36:00 AM,11:14:00 AM,12:38:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 101}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 101}]",1010,27.0,26.0,30.0,94.0,9000.0,40,Calm winds,3,10000.0,BKN100,BKN,06/06/2024 06:01:08
6/5/2024  1:00:00 PM,RPLL,YELLOW,01:00:00 PM,03:15:00 PM,02:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 98}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 98}]",1012,,,,,9000.0,320,Calm winds,3,10000.0,BKN100,BKN,06/06/2024 06:01:08
6/6/2024  2:00:00 PM,RPLL,YELLOW,02:13:00 PM,04:18:00 PM,02:05:00 AM,Raining,"[{'altitude': 1800, 'symbol': 'SCT018', 'type': 'SCT', 'index': 22}, {'altitude': 8000, 'symbol': 'OVC080', 'type': 'OVC', 'index': 22}]",1012.0,26.0,24.0,26.0,89.0,9000.0,60,Light winds,9,8000.0,OVC080,OVC,06/07/2024 06:01:05
6/6/2024  5:00:00 PM,RPLL,YELLOW,05:03:00 PM,05:18:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 19}]",1010.0,26.0,26.0,26.0,100.0,10000.0,0,Calm winds,2,2500.0,FEW025,FEW,06/07/2024 06:01:05
6/6/2024  5:00:00 PM,RPLL,YELLOW,05:42:00 PM,05:56:00 PM,12:14:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 19}]",1010.0,26.0,26.0,26.0,100.0,10000.0,0,Calm winds,2,2500.0,FEW025,FEW,06/07/2024 06:01:05
6/7/2024  6:00:00 PM,RPLL,YELLOW,06:59:00 PM,07:30:00 PM,12:31:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 483}]",1008.0,27.0,26.0,30.0,94.0,6000,0,Calm winds,2,2300.0,SCT023,SCT,06/08/2024 06:01:05
6/7/2024  7:00:00 PM,RPLL,YELLOW,07:42:00 PM,07:57:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 482}]",1008.0,27.0,26.0,30.0,94.0,6000,0,Calm winds,1,2500.0,FEW025,FEW,06/08/2024 06:01:05
6/7/2024  8:00:00 PM,RPLL,YELLOW,08:19:00 PM,08:34:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 481}]",1008.0,27.0,26.0,30.0,94.0,6000,0,Calm winds,1,2500.0,FEW025,FEW,06/08/2024 06:01:05
6/8/2024  1:00:00 PM,RPLL,YELLOW,01:05:00 PM,01:57:00 PM,12:52:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 490}]",1010.0,30.0,25.0,36.0,75.0,9000,0,Calm winds,1,2500.0,SCT025,SCT,06/09/2024 06:01:26
6/8/2024  4:00:00 PM,RPLL,YELLOW,04:06:00 PM,04:19:00 PM,12:13:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 487}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 487}]",1010.0,29.0,26.0,35.0,84.0,9000,0,Calm winds,1,10000.0,BKN100,BKN,06/09/2024 06:01:26
6/9/2024  4:00:00 PM,RPLC,AMBER,04:03:00 PM,04:13:00 PM,12:10:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 140}]",1014,26.0,25.0,26.0,94.0,8000,290,Calm winds,2,2000.0,SCT020,SCT,06/10/2024 06:01:08
6/9/2024  4:00:00 PM,RPLC,RED,04:14:00 PM,04:36:00 PM,12:22:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 140}]",1014,26.0,25.0,26.0,94.0,8000,290,Calm winds,2,2000.0,SCT020,SCT,06/10/2024 06:01:08
6/9/2024  4:00:00 PM,RPLC,AMBER,04:44:00 PM,05:14:00 PM,12:30:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 140}]",1014,26.0,25.0,26.0,94.0,8000,290,Calm winds,2,2000.0,SCT020,SCT,06/10/2024 06:01:08
6/9/2024  5:00:00 PM,RPLC,RED,05:15:00 PM,06:31:00 PM,01:16:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 139}]",1013,26.0,25.0,26.0,94.0,8000,320,Calm winds,2,2000.0,FEW020,FEW,06/10/2024 06:01:08
6/9/2024  6:00:00 PM,RPLC,AMBER,06:32:00 PM,06:42:00 PM,12:10:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 138}]",1013,26.0,24.0,26.0,89.0,8000,340,Calm winds,2,2000.0,FEW020,FEW,06/10/2024 06:01:08
6/9/2024  8:00:00 PM,RPMD,RED,08:35:00 PM,08:57:00 PM,12:22:00 AM,Partly cloudy,"[{'altitude': 1600, 'symbol': 'FEW016', 'type': 'FEW', 'index': 13}, {'altitude': 26000, 'symbol': 'SCT260', 'type': 'SCT', 'index': 13}]",1010.0,25,25,25,100,10000.0,0,Calm winds,1,26000.0,SCT260,SCT,06/10/2024 18:01:05
6/9/2024  9:00:00 PM,RPMD,RED,09:09:00 PM,09:24:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 1600, 'symbol': 'FEW016', 'type': 'FEW', 'index': 12}, {'altitude': 26000, 'symbol': 'SCT260', 'type': 'SCT', 'index': 12}]",1010.0,24,24,24,100,10000.0,40,Light winds,4,26000.0,SCT260,SCT,06/10/2024 18:01:05
6/9/2024  9:00:00 PM,RPMD,RED,09:43:00 PM,10:07:00 PM,12:24:00 AM,Partly cloudy,"[{'altitude': 1600, 'symbol': 'FEW016', 'type': 'FEW', 'index': 12}, {'altitude': 26000, 'symbol': 'SCT260', 'type': 'SCT', 'index': 12}]",1010.0,24,24,24,100,10000.0,40,Light winds,4,26000.0,SCT260,SCT,06/10/2024 18:01:05
6/9/2024  10:00:00 PM,RPMD,RED,10:08:00 PM,10:23:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 1600, 'symbol': 'FEW016', 'type': 'FEW', 'index': 11}, {'altitude': 26000, 'symbol': 'SCT260', 'type': 'SCT', 'index': 11}]",1011.0,25,25,25,100,10000.0,10,Calm winds,3,26000.0,SCT260,SCT,06/10/2024 18:01:05
6/9/2024  10:00:00 PM,RPMD,RED,10:40:00 PM,11:41:00 PM,01:01:00 AM,Partly cloudy,"[{'altitude': 1600, 'symbol': 'FEW016', 'type': 'FEW', 'index': 11}, {'altitude': 26000, 'symbol': 'SCT260', 'type': 'SCT', 'index': 11}]",1011.0,25,25,25,100,10000.0,10,Calm winds,3,26000.0,SCT260,SCT,06/10/2024 18:01:05
6/9/2024  3:00:00 PM,RPLL,YELLOW,03:24:00 PM,04:34:00 PM,01:10:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 473}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 473}]",1013,29.0,25.0,34.0,79.0,9000,240,Calm winds,3,10000.0,BKN100,BKN,06/10/2024 06:01:08
6/10/2024  2:00:00 PM,RPVM,YELLOW,02:41:00 PM,03:35:00 PM,12:54:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 473}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 473}]",1014,27.0,25.0,29.0,89.0,10000,200,Calm winds,3,10000.0,BKN100,BKN,06/11/2024 06:01:03
6/10/2024  3:00:00 PM,RPLL,YELLOW,03:29:00 PM,04:08:00 PM,12:39:00 AM,Overcast skies,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 261}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 261}]",1013,29.0,26.0,35.0,84.0,10000,0,Calm winds,1,9000.0,OVC090,OVC,06/11/2024 06:01:03
6/10/2024  6:00:00 PM,RPLL,YELLOW,06:23:00 PM,07:08:00 PM,12:45:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 258}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 258}]",1012,27.0,26.0,30.0,94.0,9000,0,Calm winds,1,10000.0,OVC100,OVC,06/11/2024 06:01:03
6/10/2024  8:00:00 PM,RPLL,YELLOW,08:03:00 PM,08:21:00 PM,12:18:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 256}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 256}]",1011,28.0,26.0,32.0,89.0,8000,60,Calm winds,3,10000.0,OVC100,OVC,06/11/2024 06:01:03
6/10/2024  8:00:00 PM,RPLL,RED,08:22:00 PM,08:33:00 PM,12:11:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 256}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 256}]",1011,28.0,26.0,32.0,89.0,8000,60,Calm winds,3,10000.0,OVC100,OVC,06/11/2024 06:01:03
6/10/2024  8:00:00 PM,RPLL,YELLOW,08:34:00 PM,09:06:00 PM,12:32:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 256}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 256}]",1011,28.0,26.0,32.0,89.0,8000,60,Calm winds,3,10000.0,OVC100,OVC,06/11/2024 06:01:03
6/11/2024  11:00:00 AM,RPLC,AMBER,11:36:00 AM,11:58:00 AM,12:22:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 145}]",1010.0,31.0,25.0,36.0,71.0,9000.0,340,Light winds,4,2000.0,FEW020,FEW,06/12/2024 06:01:09
6/11/2024  12:00:00 PM,RPLC,RED,12:43:00 PM,01:30:00 PM,12:47:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 144}]",1011.0,30.0,25.0,36.0,75.0,9000.0,270,Calm winds,2,2000.0,FEW020,FEW,06/12/2024 06:01:09
6/11/2024  9:00:00 AM,RPLL,YELLOW,09:36:00 AM,10:20:00 AM,12:44:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 252}]",1009.0,32.0,26.0,39.0,71.0,10000.0,260,Windy,11,2500.0,FEW025,FEW,06/12/2024 06:01:09
6/12/2024  2:00:00 PM,RPLC,AMBER,02:36:00 PM,02:51:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 353}, {'altitude': None, 'symbol': 'BKN', 'type': 'BKN', 'index': 353}]",1012.0,26.0,25.0,26.0,94.0,7000,250,Calm winds,2,2000.0,BKN,BKN,06/13/2024 06:01:03
6/12/2024  2:00:00 PM,RPLC,RED,02:52:00 PM,03:50:00 PM,12:58:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 353}, {'altitude': None, 'symbol': 'BKN', 'type': 'BKN', 'index': 353}]",1012.0,26.0,25.0,26.0,94.0,7000,250,Calm winds,2,2000.0,BKN,BKN,06/13/2024 06:01:03
6/12/2024  3:00:00 PM,RPLC,AMBER,03:51:00 PM,04:01:00 PM,12:10:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 352}, {'altitude': None, 'symbol': 'BKN', 'type': 'BKN', 'index': 352}]",1012.0,26.0,25.0,26.0,94.0,7000,270,Calm winds,2,2000.0,BKN,BKN,06/13/2024 06:01:03
6/14/2024  2:00:00 PM,RPLC,AMBER,02:56:00 PM,03:28:00 PM,12:32:00 AM,Partly cloudy,"[{'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 144}]",1010,28,26,32,89,10000.0,360,Calm winds,2,10000.0,BKN100,BKN,06/15/2024 06:01:06
6/14/2024  1:00:00 PM,RPLL,YELLOW,01:05:00 PM,02:06:00 PM,01:01:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 414}]",1009,29,26,35,84,9000.0,0,Calm winds,2,2300.0,SCT023,SCT,06/15/2024 06:01:06
6/15/2024  10:00:00 PM,RPLC,RED,10:10:00 PM,11:37:00 PM,01:27:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 281}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 281}]",1011,26,24,26,89,5000.0,250,Light winds,4,10000.0,BKN100,BKN,06/16/2024 18:01:03
6/15/2024  11:00:00 PM,RPLC,AMBER,11:38:00 PM,11:43:00 PM,12:05:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 280}]",1011,28,24,31,79,5000.0,70,Calm winds,2,2000.0,SCT020,SCT,06/16/2024 18:01:03
6/15/2024  11:00:00 PM,RPLC,YELLOW,11:44:00 PM,11:45:00 PM,12:01:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 280}]",1011,28,24,31,79,5000.0,70,Calm winds,2,2000.0,SCT020,SCT,06/16/2024 18:01:03
6/15/2024  7:00:00 AM,RPLL,YELLOW,07:14:00 AM,07:43:00 AM,12:29:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 168}]",1006.0,35.0,25.0,43.0,56.0,9000.0,110,Light winds,4,2500.0,FEW025,FEW,06/15/2024 18:01:04
6/15/2024  6:00:00 PM,RPLL,YELLOW,06:52:00 PM,07:04:00 PM,12:12:00 AM,Thunderstorms,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 471}, {'altitude': 2200, 'symbol': 'BKN022', 'type': 'BKN', 'index': 471}, {'altitude': 6000, 'symbol': 'OVC060', 'type': 'OVC', 'index': 471}]",1009.0,26.0,26.0,26.0,100.0,5000.0,0,Calm winds,2,6000.0,OVC060,OVC,06/16/2024 06:01:04
6/15/2024  7:00:00 PM,RPLL,RED,07:05:00 PM,07:44:00 PM,12:39:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 29}, {'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 29}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 29}]",1008,27,27,30,100,10000.0,0,Calm winds,0,9000.0,BKN090,BKN,06/16/2024 18:01:03
6/15/2024  7:00:00 PM,RPLL,YELLOW,07:45:00 PM,08:23:00 PM,12:38:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 29}, {'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 29}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 29}]",1008,27,27,30,100,10000.0,0,Calm winds,0,9000.0,BKN090,BKN,06/16/2024 18:01:03
6/16/2024  1:00:00 AM,RPLL,YELLOW,01:02:00 AM,01:09:00 AM,12:07:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'FEW023', 'type': 'FEW', 'index': 23}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 23}]",1011,30,26,37,79,9000.0,300,Light winds,5,10000.0,SCT100,SCT,06/16/2024 18:01:03
6/16/2024  1:00:00 AM,RPLL,RED,01:10:00 AM,01:36:00 AM,12:26:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'FEW023', 'type': 'FEW', 'index': 23}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 23}]",1011,30,26,37,79,9000.0,300,Light winds,5,10000.0,SCT100,SCT,06/16/2024 18:01:03
6/16/2024  1:00:00 AM,RPLL,YELLOW,01:37:00 AM,02:19:00 AM,12:42:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'FEW023', 'type': 'FEW', 'index': 23}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 23}]",1011,30,26,37,79,9000.0,300,Light winds,5,10000.0,SCT100,SCT,06/16/2024 18:01:03
6/16/2024  6:00:00 AM,RPLL,YELLOW,06:08:00 AM,06:22:00 AM,12:14:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 18}]",1008,33,27,43,71,9000.0,270,Light winds,9,2500.0,FEW025,FEW,06/16/2024 18:01:03
6/16/2024  7:00:00 AM,RPLL,YELLOW,07:01:00 AM,07:16:00 AM,12:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 17}]",1008,33,26,41,67,10000.0,260,Windy,11,2500.0,FEW025,FEW,06/16/2024 18:01:03
6/16/2024  7:00:00 PM,RPLL,YELLOW,07:15:00 PM,08:24:00 PM,01:09:00 AM,Thunderstorms,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 393}, {'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 393}, {'altitude': 8000, 'symbol': 'OVC080', 'type': 'OVC', 'index': 393}]",1009,25,25,25,100,5000.0,60,Light winds,4,8000.0,OVC080,OVC,06/17/2024 06:01:02
6/16/2024  8:00:00 PM,RPLL,RED,08:25:00 PM,08:38:00 PM,12:13:00 AM,Overcast skies,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 392}, {'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 392}, {'altitude': 8000, 'symbol': 'OVC080', 'type': 'OVC', 'index': 392}]",1009,26,26,26,100,5000.0,130,Calm winds,2,8000.0,OVC080,OVC,06/17/2024 06:01:02
6/16/2024  8:00:00 PM,RPLL,YELLOW,08:39:00 PM,08:47:00 PM,12:08:00 AM,Overcast skies,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 392}, {'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 392}, {'altitude': 8000, 'symbol': 'OVC080', 'type': 'OVC', 'index': 392}]",1009,26,26,26,100,5000.0,130,Calm winds,2,8000.0,OVC080,OVC,06/17/2024 06:01:02
6/16/2024  8:00:00 PM,RPLL,YELLOW,08:48:00 PM,09:31:00 PM,12:43:00 AM,Overcast skies,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 392}, {'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 392}, {'altitude': 8000, 'symbol': 'OVC080', 'type': 'OVC', 'index': 392}]",1009,26,26,26,100,5000.0,130,Calm winds,2,8000.0,OVC080,OVC,06/17/2024 06:01:02
6/16/2024  11:00:00 PM,RPLL,YELLOW,11:35:00 PM,11:53:00 PM,12:18:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'FEW023', 'type': 'FEW', 'index': 491}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 491}]",1010,28.0,27.0,33.0,94.0,8000.0,90,Calm winds,3,10000.0,SCT100,SCT,06/17/2024 18:01:06
6/16/2024  11:00:00 PM,RPLL,YELLOW,11:59:00 PM,12:09:00 AM,-23:50:00,Partly cloudy,"[{'altitude': 2300, 'symbol': 'FEW023', 'type': 'FEW', 'index': 491}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 491}]",1010,28.0,27.0,33.0,94.0,8000.0,90,Calm winds,3,10000.0,SCT100,SCT,06/17/2024 18:01:06
6/17/2024  3:00:00 PM,RPLC,RED,03:05:00 PM,03:28:00 PM,12:23:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 427}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 427}]",1011,28,25,32,84,6000,360,Calm winds,2,10000.0,BKN100,BKN,06/18/2024 06:01:05
6/17/2024  3:00:00 PM,RPLC,AMBER,03:29:00 PM,03:42:00 PM,12:13:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 427}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 427}]",1011,28,25,32,84,6000,360,Calm winds,2,10000.0,BKN100,BKN,06/18/2024 06:01:05
6/17/2024  12:00:00 AM,RPLL,RED,12:10:00 AM,12:19:00 AM,12:09:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 490}]",1010,31.0,26.0,37.0,75.0,8000.0,130,Calm winds,3,2500.0,FEW025,FEW,06/17/2024 18:01:06
6/17/2024  12:00:00 AM,RPLL,YELLOW,12:20:00 AM,12:40:00 AM,12:20:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 490}]",1010,31.0,26.0,37.0,75.0,8000.0,130,Calm winds,3,2500.0,FEW025,FEW,06/17/2024 18:01:06
6/17/2024  12:00:00 AM,RPLL,RED,12:41:00 AM,02:29:00 AM,01:48:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 490}]",1010,31.0,26.0,37.0,75.0,8000.0,130,Calm winds,3,2500.0,FEW025,FEW,06/17/2024 18:01:06
6/17/2024  2:00:00 AM,RPLL,YELLOW,02:30:00 AM,02:44:00 AM,12:14:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 488}]",1010,33.0,26.0,41.0,67.0,9000.0,0,Light winds,4,2500.0,FEW025,FEW,06/17/2024 18:01:06
6/17/2024  12:00:00 PM,RPLL,YELLOW,12:43:00 PM,01:23:00 PM,12:40:00 AM,Thunderstorms,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 24}, {'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 24}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 24}]",1009,29,26,35,84,8000,0,Calm winds,2,9000.0,BKN090,BKN,06/18/2024 06:01:05
